Character,Hex,Type,Name,Braille
𒇯,121EF,letter,CUNEIFORM SIGN LAGAR GUNU,⠇⠁⠛⠜ ⠛⠥⠝⠥
𒇰,121F0,letter,CUNEIFORM SIGN LAGAR GUNU OVER LAGAR GUNU SHE,⠇⠁⠛⠜ ⠛⠥⠝⠥⠌⠇⠁⠛⠜ ⠛⠥⠝⠥ ⠩⠑
𒇱,121F1,letter,CUNEIFORM SIGN LAHSHU,⠇⠁⠓⠩⠥
𒇲,121F2,letter,CUNEIFORM SIGN LAL,⠇⠁⠇
𒇳,121F3,letter,CUNEIFORM SIGN LAL TIMES LAL,⠇⠁⠇⠡⠇⠁⠇
𒇴,121F4,letter,CUNEIFORM SIGN LAM,⠇⠁⠍
𒇵,121F5,letter,CUNEIFORM SIGN LAM TIMES KUR,⠇⠁⠍⠡⠅⠥⠗
𒇶,121F6,letter,CUNEIFORM SIGN LAM TIMES KUR PLUS RU,⠇⠁⠍⠡⠅⠥⠗⠬⠗⠥
𒇷,121F7,letter,CUNEIFORM SIGN LI,⠇⠊
𒇸,121F8,letter,CUNEIFORM SIGN LIL,⠇⠊⠇
𒇹,121F9,letter,CUNEIFORM SIGN LIMMU2,⠇⠊⠍⠍⠥
𒇺,121FA,letter,CUNEIFORM SIGN LISH,⠇⠊⠩
𒇻,121FB,letter,CUNEIFORM SIGN LU,⠇⠥
𒇼,121FC,letter,CUNEIFORM SIGN LU TIMES BAD,⠇⠥⠡⠃⠁⠙
𒇽,121FD,letter,CUNEIFORM SIGN LU2,⠇⠥
𒇾,121FE,letter,CUNEIFORM SIGN LU2 TIMES AL,⠇⠥⠡⠁⠇
𒇿,121FF,letter,CUNEIFORM SIGN LU2 TIMES BAD,⠇⠥⠡⠃⠁⠙
𒈀,12200,letter,CUNEIFORM SIGN LU2 TIMES ESH2,⠇⠥⠡⠑⠩
𒈁,12201,letter,CUNEIFORM SIGN LU2 TIMES ESH2 TENU,⠇⠥⠡⠑⠩ ⠞⠑⠝⠥
𒈂,12202,letter,CUNEIFORM SIGN LU2 TIMES GAN2 TENU,⠇⠥⠡⠛⠁⠝ ⠞⠑⠝⠥
𒈃,12203,letter,CUNEIFORM SIGN LU2 TIMES HI TIMES BAD,⠇⠥⠡⠓⠊⠡⠃⠁⠙
𒈄,12204,letter,CUNEIFORM SIGN LU2 TIMES IM,⠇⠥⠡⠊⠍
𒈅,12205,letter,CUNEIFORM SIGN LU2 TIMES KAD2,⠇⠥⠡⠅⠁⠙
𒈆,12206,letter,CUNEIFORM SIGN LU2 TIMES KAD3,⠇⠥⠡⠅⠁⠙⠒
𒈇,12207,letter,CUNEIFORM SIGN LU2 TIMES KAD3 PLUS ASH,⠇⠥⠡⠅⠁⠙⠒⠬⠁⠩
𒈈,12208,letter,CUNEIFORM SIGN LU2 TIMES KI,⠇⠥⠡⠅⠊
𒈉,12209,letter,CUNEIFORM SIGN LU2 TIMES LA PLUS ASH,⠇⠥⠡⠇⠁⠬⠁⠩
𒈊,1220A,letter,CUNEIFORM SIGN LU2 TIMES LAGAB,⠇⠥⠡⠇⠁⠛⠁⠃
𒈋,1220B,letter,CUNEIFORM SIGN LU2 TIMES ME PLUS EN,⠇⠥⠡⠍⠑⠬⠑⠝
𒈌,1220C,letter,CUNEIFORM SIGN LU2 TIMES NE,⠇⠥⠡⠝⠑
𒈍,1220D,letter,CUNEIFORM SIGN LU2 TIMES NU,⠇⠥⠡⠝⠥
𒈎,1220E,letter,CUNEIFORM SIGN LU2 TIMES SI PLUS ASH,⠇⠥⠡⠎⠊⠬⠁⠩
𒈏,1220F,letter,CUNEIFORM SIGN LU2 TIMES SIK2 PLUS BU,⠇⠥⠡⠎⠊⠅⠬⠃⠥
𒈐,12210,letter,CUNEIFORM SIGN LU2 TIMES TUG2,⠇⠥⠡⠞⠥⠛
𒈑,12211,letter,CUNEIFORM SIGN LU2 TENU,⠇⠥ ⠞⠑⠝⠥
𒈒,12212,letter,CUNEIFORM SIGN LU2 CROSSING LU2,⠇⠥⠯⠇⠥
𒈓,12213,letter,CUNEIFORM SIGN LU2 OPPOSING LU2,⠇⠥⠫⠇⠥
𒈔,12214,letter,CUNEIFORM SIGN LU2 SQUARED,⠇⠥⠘⠸
𒈕,12215,letter,CUNEIFORM SIGN LU2 SHESHIG,⠇⠥ ⠩⠑⠩⠊⠛
𒈖,12216,letter,CUNEIFORM SIGN LU3,⠇⠥⠒
𒈗,12217,letter,CUNEIFORM SIGN LUGAL,⠇⠥⠛⠁⠇
𒈘,12218,letter,CUNEIFORM SIGN LUGAL OVER LUGAL,⠇⠥⠛⠁⠇⠌⠇⠥⠛⠁⠇
𒈙,12219,letter,CUNEIFORM SIGN LUGAL OPPOSING LUGAL,⠇⠥⠛⠁⠇⠫⠇⠥⠛⠁⠇
𒈚,1221A,letter,CUNEIFORM SIGN LUGAL SHESHIG,⠇⠥⠛⠁⠇ ⠩⠑⠩⠊⠛
𒈛,1221B,letter,CUNEIFORM SIGN LUH,⠇⠥⠓
𒈜,1221C,letter,CUNEIFORM SIGN LUL,⠇⠥⠇
𒈝,1221D,letter,CUNEIFORM SIGN LUM,⠇⠥⠍
𒈞,1221E,letter,CUNEIFORM SIGN LUM OVER LUM,⠇⠥⠍⠌⠇⠥⠍
𒈟,1221F,letter,CUNEIFORM SIGN LUM OVER LUM GAR OVER GAR,⠇⠥⠍⠌⠇⠥⠍ ⠛⠜⠌⠛⠜
𒈠,12220,letter,CUNEIFORM SIGN MA,⠍⠁
𒈡,12221,letter,CUNEIFORM SIGN MA TIMES TAK4,⠍⠁⠡⠞⠁⠅⠲
𒈢,12222,letter,CUNEIFORM SIGN MA GUNU,⠍⠁ ⠛⠥⠝⠥
𒈣,12223,letter,CUNEIFORM SIGN MA2,⠍⠁
𒈤,12224,letter,CUNEIFORM SIGN MAH,⠍⠁⠓
𒈥,12225,letter,CUNEIFORM SIGN MAR,⠍⠜
𒈦,12226,letter,CUNEIFORM SIGN MASH,⠍⠁⠩
𒈧,12227,letter,CUNEIFORM SIGN MASH2,⠍⠁⠩
𒈨,12228,letter,CUNEIFORM SIGN ME,⠍⠑
𒈩,12229,letter,CUNEIFORM SIGN MES,⠍⠑⠎
𒈪,1222A,letter,CUNEIFORM SIGN MI,⠍⠊
𒈫,1222B,letter,CUNEIFORM SIGN MIN,⠍⠊⠝
𒈬,1222C,letter,CUNEIFORM SIGN MU,⠍⠥
𒈭,1222D,letter,CUNEIFORM SIGN MU OVER MU,⠍⠥⠌⠍⠥
𒈮,1222E,letter,CUNEIFORM SIGN MUG,⠍⠥⠛
𒈯,1222F,letter,CUNEIFORM SIGN MUG GUNU,⠍⠥⠛ ⠛⠥⠝⠥
𒈰,12230,letter,CUNEIFORM SIGN MUNSUB,⠍⠥⠝⠎⠥⠃
𒈱,12231,letter,CUNEIFORM SIGN MURGU2,⠍⠥⠗⠛⠥
𒈲,12232,letter,CUNEIFORM SIGN MUSH,⠍⠥⠩
𒈳,12233,letter,CUNEIFORM SIGN MUSH TIMES A,⠍⠥⠩⠡⠁
𒈴,12234,letter,CUNEIFORM SIGN MUSH TIMES KUR,⠍⠥⠩⠡⠅⠥⠗
𒈵,12235,letter,CUNEIFORM SIGN MUSH TIMES ZA,⠍⠥⠩⠡⠵⠁
𒈶,12236,letter,CUNEIFORM SIGN MUSH OVER MUSH,⠍⠥⠩⠌⠍⠥⠩
𒈷,12237,letter,CUNEIFORM SIGN MUSH OVER MUSH TIMES A PLUS NA,⠍⠥⠩⠌⠍⠥⠩⠡⠁⠬⠝⠁
𒈸,12238,letter,CUNEIFORM SIGN MUSH CROSSING MUSH,⠍⠥⠩⠯⠍⠥⠩
𒈹,12239,letter,CUNEIFORM SIGN MUSH3,⠍⠥⠩⠒
𒈺,1223A,letter,CUNEIFORM SIGN MUSH3 TIMES A,⠍⠥⠩⠒⠡⠁
𒈻,1223B,letter,CUNEIFORM SIGN MUSH3 TIMES A PLUS DI,⠍⠥⠩⠒⠡⠁⠬⠙⠊
𒈼,1223C,letter,CUNEIFORM SIGN MUSH3 TIMES DI,⠍⠥⠩⠒⠡⠙⠊
𒈽,1223D,letter,CUNEIFORM SIGN MUSH3 GUNU,⠍⠥⠩⠒ ⠛⠥⠝⠥
𒈾,1223E,letter,CUNEIFORM SIGN NA,⠝⠁
𒈿,1223F,letter,CUNEIFORM SIGN NA2,⠝⠁
𒉀,12240,letter,CUNEIFORM SIGN NAGA,⠝⠁⠛⠁
𒉁,12241,letter,CUNEIFORM SIGN NAGA INVERTED,⠝⠁⠛⠁ ⠊⠝⠧⠑⠗⠞⠑⠙
𒉂,12242,letter,CUNEIFORM SIGN NAGA TIMES SHU TENU,⠝⠁⠛⠁⠡⠩⠥ ⠞⠑⠝⠥
𒉃,12243,letter,CUNEIFORM SIGN NAGA OPPOSING NAGA,⠝⠁⠛⠁⠫⠝⠁⠛⠁
𒉄,12244,letter,CUNEIFORM SIGN NAGAR,⠝⠁⠛⠜
𒉅,12245,letter,CUNEIFORM SIGN NAM NUTILLU,⠝⠁⠍ ⠝⠥⠞⠊⠇⠇⠥
𒉆,12246,letter,CUNEIFORM SIGN NAM,⠝⠁⠍
𒉇,12247,letter,CUNEIFORM SIGN NAM2,⠝⠁⠍
𒉈,12248,letter,CUNEIFORM SIGN NE,⠝⠑
𒉉,12249,letter,CUNEIFORM SIGN NE TIMES A,⠝⠑⠡⠁
𒉊,1224A,letter,CUNEIFORM SIGN NE TIMES UD,⠝⠑⠡⠥⠙
𒉋,1224B,letter,CUNEIFORM SIGN NE SHESHIG,⠝⠑ ⠩⠑⠩⠊⠛
𒉌,1224C,letter,CUNEIFORM SIGN NI,⠝⠊
𒉍,1224D,letter,CUNEIFORM SIGN NI TIMES E,⠝⠊⠡⠑
𒉎,1224E,letter,CUNEIFORM SIGN NI2,⠝⠊
𒉏,1224F,letter,CUNEIFORM SIGN NIM,⠝⠊⠍
𒉐,12250,letter,CUNEIFORM SIGN NIM TIMES GAN2 TENU,⠝⠊⠍⠡⠛⠁⠝ ⠞⠑⠝⠥
𒉑,12251,letter,CUNEIFORM SIGN NIM TIMES GAR PLUS GAN2 TENU,⠝⠊⠍⠡⠛⠜⠬⠛⠁⠝ ⠞⠑⠝⠥
𒉒,12252,letter,CUNEIFORM SIGN NINDA2,⠝⠊⠝⠙⠁
𒉓,12253,letter,CUNEIFORM SIGN NINDA2 TIMES AN,⠝⠊⠝⠙⠁⠡⠁⠝
𒉔,12254,letter,CUNEIFORM SIGN NINDA2 TIMES ASH,⠝⠊⠝⠙⠁⠡⠁⠩
𒉕,12255,letter,CUNEIFORM SIGN NINDA2 TIMES ASH PLUS ASH,⠝⠊⠝⠙⠁⠡⠁⠩⠬⠁⠩
𒉖,12256,letter,CUNEIFORM SIGN NINDA2 TIMES GUD,⠝⠊⠝⠙⠁⠡⠛⠥⠙
𒉗,12257,letter,CUNEIFORM SIGN NINDA2 TIMES ME PLUS GAN2 TENU,⠝⠊⠝⠙⠁⠡⠍⠑⠬⠛⠁⠝ ⠞⠑⠝⠥
𒉘,12258,letter,CUNEIFORM SIGN NINDA2 TIMES NE,⠝⠊⠝⠙⠁⠡⠝⠑
𒉙,12259,letter,CUNEIFORM SIGN NINDA2 TIMES NUN,⠝⠊⠝⠙⠁⠡⠝⠥⠝
𒉚,1225A,letter,CUNEIFORM SIGN NINDA2 TIMES SHE,⠝⠊⠝⠙⠁⠡⠩⠑
𒉛,1225B,letter,CUNEIFORM SIGN NINDA2 TIMES SHE PLUS A AN,⠝⠊⠝⠙⠁⠡⠩⠑⠬⠁ ⠁⠝
𒉜,1225C,letter,CUNEIFORM SIGN NINDA2 TIMES SHE PLUS ASH,⠝⠊⠝⠙⠁⠡⠩⠑⠬⠁⠩
𒉝,1225D,letter,CUNEIFORM SIGN NINDA2 TIMES SHE PLUS ASH PLUS ASH,⠝⠊⠝⠙⠁⠡⠩⠑⠬⠁⠩⠬⠁⠩
𒉞,1225E,letter,CUNEIFORM SIGN NINDA2 TIMES U2 PLUS ASH,⠝⠊⠝⠙⠁⠡⠥⠬⠁⠩
𒉟,1225F,letter,CUNEIFORM SIGN NINDA2 TIMES USH,⠝⠊⠝⠙⠁⠡⠥⠩
𒉠,12260,letter,CUNEIFORM SIGN NISAG,⠝⠊⠎⠁⠛
𒉡,12261,letter,CUNEIFORM SIGN NU,⠝⠥
𒉢,12262,letter,CUNEIFORM SIGN NU11,⠝⠥⠂⠂
𒉣,12263,letter,CUNEIFORM SIGN NUN,⠝⠥⠝
𒉤,12264,letter,CUNEIFORM SIGN NUN LAGAR TIMES GAR,⠝⠥⠝ ⠇⠁⠛⠜⠡⠛⠜
𒉥,12265,letter,CUNEIFORM SIGN NUN LAGAR TIMES MASH,⠝⠥⠝ ⠇⠁⠛⠜⠡⠍⠁⠩
𒉦,12266,letter,CUNEIFORM SIGN NUN LAGAR TIMES SAL,⠝⠥⠝ ⠇⠁⠛⠜⠡⠎⠁⠇
𒉧,12267,letter,CUNEIFORM SIGN NUN LAGAR TIMES SAL OVER NUN LAGAR TIMES SAL,⠝⠥⠝ ⠇⠁⠛⠜⠡⠎⠁⠇⠌⠝⠥⠝ ⠇⠁⠛⠜⠡⠎⠁⠇
𒉨,12268,letter,CUNEIFORM SIGN NUN LAGAR TIMES USH,⠝⠥⠝ ⠇⠁⠛⠜⠡⠥⠩
𒉩,12269,letter,CUNEIFORM SIGN NUN TENU,⠝⠥⠝ ⠞⠑⠝⠥
𒉪,1226A,letter,CUNEIFORM SIGN NUN OVER NUN,⠝⠥⠝⠌⠝⠥⠝
𒉫,1226B,letter,CUNEIFORM SIGN NUN CROSSING NUN,⠝⠥⠝⠯⠝⠥⠝
𒉬,1226C,letter,CUNEIFORM SIGN NUN CROSSING NUN LAGAR OVER LAGAR,⠝⠥⠝⠯⠝⠥⠝ ⠇⠁⠛⠜⠌⠇⠁⠛⠜
𒉭,1226D,letter,CUNEIFORM SIGN NUNUZ,⠝⠥⠝⠥
𒉮,1226E,letter,CUNEIFORM SIGN NUNUZ AB2 TIMES ASHGAB,⠝⠥⠝⠥⠵ ⠁⠃⠡⠁⠩⠛⠁⠃
𒉯,1226F,letter,CUNEIFORM SIGN NUNUZ AB2 TIMES BI,⠝⠥⠝⠥⠵ ⠁⠃⠡⠃⠊
𒉰,12270,letter,CUNEIFORM SIGN NUNUZ AB2 TIMES DUG,⠝⠥⠝⠥⠵ ⠁⠃⠡⠙⠥⠛
𒉱,12271,letter,CUNEIFORM SIGN NUNUZ AB2 TIMES GUD,⠝⠥⠝⠥⠵ ⠁⠃⠡⠛⠥⠙
𒉲,12272,letter,CUNEIFORM SIGN NUNUZ AB2 TIMES IGI GUNU,⠝⠥⠝⠥⠵ ⠁⠃⠡⠊⠛⠊ ⠛⠥⠝⠥
𒉳,12273,letter,CUNEIFORM SIGN NUNUZ AB2 TIMES KAD3,⠝⠥⠝⠥⠵ ⠁⠃⠡⠅⠁⠙⠒
𒉴,12274,letter,CUNEIFORM SIGN NUNUZ AB2 TIMES LA,⠝⠥⠝⠥⠵ ⠁⠃⠡⠇⠁
𒉵,12275,letter,CUNEIFORM SIGN NUNUZ AB2 TIMES NE,⠝⠥⠝⠥⠵ ⠁⠃⠡⠝⠑
𒉶,12276,letter,CUNEIFORM SIGN NUNUZ AB2 TIMES SILA3,⠝⠥⠝⠥⠵ ⠁⠃⠡⠎⠊⠇⠁⠒
𒉷,12277,letter,CUNEIFORM SIGN NUNUZ AB2 TIMES U2,⠝⠥⠝⠥⠵ ⠁⠃⠡⠥
𒉸,12278,letter,CUNEIFORM SIGN NUNUZ KISIM5 TIMES BI,⠝⠥⠝⠥⠵ ⠅⠊⠎⠊⠍⠢⠡⠃⠊
𒉹,12279,letter,CUNEIFORM SIGN NUNUZ KISIM5 TIMES BI U,⠝⠥⠝⠥⠵ ⠅⠊⠎⠊⠍⠢⠡⠃⠊ ⠥
𒉺,1227A,letter,CUNEIFORM SIGN PA,⠏⠁
𒉻,1227B,letter,CUNEIFORM SIGN PAD,⠏⠁⠙
𒉼,1227C,letter,CUNEIFORM SIGN PAN,⠏⠁⠝
𒉽,1227D,letter,CUNEIFORM SIGN PAP,⠏⠁⠏
𒉾,1227E,letter,CUNEIFORM SIGN PESH2,⠏⠑⠩
𒉿,1227F,letter,CUNEIFORM SIGN PI,⠏⠊
𒊀,12280,letter,CUNEIFORM SIGN PI TIMES A,⠏⠊⠡⠁
𒊁,12281,letter,CUNEIFORM SIGN PI TIMES AB,⠏⠊⠡⠁⠃
𒊂,12282,letter,CUNEIFORM SIGN PI TIMES BI,⠏⠊⠡⠃⠊
𒊃,12283,letter,CUNEIFORM SIGN PI TIMES BU,⠏⠊⠡⠃⠥
𒊄,12284,letter,CUNEIFORM SIGN PI TIMES E,⠏⠊⠡⠑
𒊅,12285,letter,CUNEIFORM SIGN PI TIMES I,⠏⠊⠡⠊
𒊆,12286,letter,CUNEIFORM SIGN PI TIMES IB,⠏⠊⠡⠊⠃
𒊇,12287,letter,CUNEIFORM SIGN PI TIMES U,⠏⠊⠡⠥
𒊈,12288,letter,CUNEIFORM SIGN PI TIMES U2,⠏⠊⠡⠥
𒊉,12289,letter,CUNEIFORM SIGN PI CROSSING PI,⠏⠊⠯⠏⠊
𒊊,1228A,letter,CUNEIFORM SIGN PIRIG,⠏⠊⠗⠊⠛
𒊋,1228B,letter,CUNEIFORM SIGN PIRIG TIMES KAL,⠏⠊⠗⠊⠛⠡⠅⠁⠇
𒊌,1228C,letter,CUNEIFORM SIGN PIRIG TIMES UD,⠏⠊⠗⠊⠛⠡⠥⠙
𒊍,1228D,letter,CUNEIFORM SIGN PIRIG TIMES ZA,⠏⠊⠗⠊⠛⠡⠵⠁
𒊎,1228E,letter,CUNEIFORM SIGN PIRIG OPPOSING PIRIG,⠏⠊⠗⠊⠛⠫⠏⠊⠗⠊⠛
𒊏,1228F,letter,CUNEIFORM SIGN RA,⠗⠁
𒊐,12290,letter,CUNEIFORM SIGN RAB,⠗⠁⠃
𒊑,12291,letter,CUNEIFORM SIGN RI,⠗⠊
𒊒,12292,letter,CUNEIFORM SIGN RU,⠗⠥
𒊓,12293,letter,CUNEIFORM SIGN SA,⠎⠁
𒊔,12294,letter,CUNEIFORM SIGN SAG NUTILLU,⠎⠁⠛ ⠝⠥⠞⠊⠇⠇⠥
𒊕,12295,letter,CUNEIFORM SIGN SAG,⠎⠁⠛
𒊖,12296,letter,CUNEIFORM SIGN SAG TIMES A,⠎⠁⠛⠡⠁
𒊗,12297,letter,CUNEIFORM SIGN SAG TIMES DU,⠎⠁⠛⠡⠙⠥
𒊘,12298,letter,CUNEIFORM SIGN SAG TIMES DUB,⠎⠁⠛⠡⠙⠥⠃
𒊙,12299,letter,CUNEIFORM SIGN SAG TIMES HA,⠎⠁⠛⠡⠓⠁
𒊚,1229A,letter,CUNEIFORM SIGN SAG TIMES KAK,⠎⠁⠛⠡⠅⠁⠅
𒊛,1229B,letter,CUNEIFORM SIGN SAG TIMES KUR,⠎⠁⠛⠡⠅⠥⠗
𒊜,1229C,letter,CUNEIFORM SIGN SAG TIMES LUM,⠎⠁⠛⠡⠇⠥⠍
𒊝,1229D,letter,CUNEIFORM SIGN SAG TIMES MI,⠎⠁⠛⠡⠍⠊
𒊞,1229E,letter,CUNEIFORM SIGN SAG TIMES NUN,⠎⠁⠛⠡⠝⠥⠝
𒊟,1229F,letter,CUNEIFORM SIGN SAG TIMES SAL,⠎⠁⠛⠡⠎⠁⠇
𒊠,122A0,letter,CUNEIFORM SIGN SAG TIMES SHID,⠎⠁⠛⠡⠩⠊⠙
𒊡,122A1,letter,CUNEIFORM SIGN SAG TIMES TAB,⠎⠁⠛⠡⠞⠁⠃
𒊢,122A2,letter,CUNEIFORM SIGN SAG TIMES U2,⠎⠁⠛⠡⠥
𒊣,122A3,letter,CUNEIFORM SIGN SAG TIMES UB,⠎⠁⠛⠡⠥⠃
𒊤,122A4,letter,CUNEIFORM SIGN SAG TIMES UM,⠎⠁⠛⠡⠥⠍
𒊥,122A5,letter,CUNEIFORM SIGN SAG TIMES UR,⠎⠁⠛⠡⠥⠗
𒊦,122A6,letter,CUNEIFORM SIGN SAG TIMES USH,⠎⠁⠛⠡⠥⠩
𒊧,122A7,letter,CUNEIFORM SIGN SAG OVER SAG,⠎⠁⠛⠌⠎⠁⠛
𒊨,122A8,letter,CUNEIFORM SIGN SAG GUNU,⠎⠁⠛ ⠛⠥⠝⠥
𒊩,122A9,letter,CUNEIFORM SIGN SAL,⠎⠁⠇
𒊪,122AA,letter,CUNEIFORM SIGN SAL LAGAB TIMES ASH2,⠎⠁⠇ ⠇⠁⠛⠁⠃⠡⠁⠩
𒊫,122AB,letter,CUNEIFORM SIGN SANGA2,⠎⠁⠝⠛⠁
𒊬,122AC,letter,CUNEIFORM SIGN SAR,⠎⠜
𒊭,122AD,letter,CUNEIFORM SIGN SHA,⠩⠁
𒊮,122AE,letter,CUNEIFORM SIGN SHA3,⠩⠁⠒
𒊯,122AF,letter,CUNEIFORM SIGN SHA3 TIMES A,⠩⠁⠒⠡⠁
𒊰,122B0,letter,CUNEIFORM SIGN SHA3 TIMES BAD,⠩⠁⠒⠡⠃⠁⠙
𒊱,122B1,letter,CUNEIFORM SIGN SHA3 TIMES GISH,⠩⠁⠒⠡⠛⠊⠩
𒊲,122B2,letter,CUNEIFORM SIGN SHA3 TIMES NE,⠩⠁⠒⠡⠝⠑
𒊳,122B3,letter,CUNEIFORM SIGN SHA3 TIMES SHU2,⠩⠁⠒⠡⠩⠥
𒊴,122B4,letter,CUNEIFORM SIGN SHA3 TIMES TUR,⠩⠁⠒⠡⠞⠥⠗
𒊵,122B5,letter,CUNEIFORM SIGN SHA3 TIMES U,⠩⠁⠒⠡⠥
𒊶,122B6,letter,CUNEIFORM SIGN SHA3 TIMES U PLUS A,⠩⠁⠒⠡⠥⠬⠁
𒊷,122B7,letter,CUNEIFORM SIGN SHA6,⠩⠁⠖
𒊸,122B8,letter,CUNEIFORM SIGN SHAB6,⠩⠁⠃⠖
𒊹,122B9,letter,CUNEIFORM SIGN SHAR2,⠩⠜
𒊺,122BA,letter,CUNEIFORM SIGN SHE,⠩⠑
𒊻,122BB,letter,CUNEIFORM SIGN SHE HU,⠩⠑ ⠓⠥
𒊼,122BC,letter,CUNEIFORM SIGN SHE OVER SHE GAD OVER GAD GAR OVER GAR,⠩⠑⠌⠩⠑ ⠛⠁⠙⠌⠛⠁⠙ ⠛⠜⠌⠛⠜
𒊽,122BD,letter,CUNEIFORM SIGN SHE OVER SHE TAB OVER TAB GAR OVER GAR,⠩⠑⠌⠩⠑ ⠞⠁⠃⠌⠞⠁⠃ ⠛⠜⠌⠛⠜
𒊾,122BE,letter,CUNEIFORM SIGN SHEG9,⠩⠑⠛⠔
𒊿,122BF,letter,CUNEIFORM SIGN SHEN,⠩⠑⠝
𒋀,122C0,letter,CUNEIFORM SIGN SHESH,⠩⠑⠩
𒋁,122C1,letter,CUNEIFORM SIGN SHESH2,⠩⠑⠩
𒋂,122C2,letter,CUNEIFORM SIGN SHESHLAM,⠩⠑⠩⠇⠁⠍
𒋃,122C3,letter,CUNEIFORM SIGN SHID,⠩⠊⠙
𒋄,122C4,letter,CUNEIFORM SIGN SHID TIMES A,⠩⠊⠙⠡⠁
𒋅,122C5,letter,CUNEIFORM SIGN SHID TIMES IM,⠩⠊⠙⠡⠊⠍
𒋆,122C6,letter,CUNEIFORM SIGN SHIM,⠩⠊⠍
𒋇,122C7,letter,CUNEIFORM SIGN SHIM TIMES A,⠩⠊⠍⠡⠁
𒋈,122C8,letter,CUNEIFORM SIGN SHIM TIMES BAL,⠩⠊⠍⠡⠃⠁⠇
𒋉,122C9,letter,CUNEIFORM SIGN SHIM TIMES BULUG,⠩⠊⠍⠡⠃⠥⠇⠥⠛
𒋊,122CA,letter,CUNEIFORM SIGN SHIM TIMES DIN,⠩⠊⠍⠡⠙⠊⠝
𒋋,122CB,letter,CUNEIFORM SIGN SHIM TIMES GAR,⠩⠊⠍⠡⠛⠜
𒋌,122CC,letter,CUNEIFORM SIGN SHIM TIMES IGI,⠩⠊⠍⠡⠊⠛⠊
𒋍,122CD,letter,CUNEIFORM SIGN SHIM TIMES IGI GUNU,⠩⠊⠍⠡⠊⠛⠊ ⠛⠥⠝⠥
𒋎,122CE,letter,CUNEIFORM SIGN SHIM TIMES KUSHU2,⠩⠊⠍⠡⠅⠥⠩⠥
𒋏,122CF,letter,CUNEIFORM SIGN SHIM TIMES LUL,⠩⠊⠍⠡⠇⠥⠇
𒋐,122D0,letter,CUNEIFORM SIGN SHIM TIMES MUG,⠩⠊⠍⠡⠍⠥⠛
𒋑,122D1,letter,CUNEIFORM SIGN SHIM TIMES SAL,⠩⠊⠍⠡⠎⠁⠇
𒋒,122D2,letter,CUNEIFORM SIGN SHINIG,⠩⠊⠝⠊⠛
𒋓,122D3,letter,CUNEIFORM SIGN SHIR,⠩⠊⠗
𒋔,122D4,letter,CUNEIFORM SIGN SHIR TENU,⠩⠊⠗ ⠞⠑⠝⠥
𒋕,122D5,letter,CUNEIFORM SIGN SHIR OVER SHIR BUR OVER BUR,⠩⠊⠗⠌⠩⠊⠗ ⠃⠥⠗⠌⠃⠥⠗
𒋖,122D6,letter,CUNEIFORM SIGN SHITA,⠩⠊⠞⠁
𒋗,122D7,letter,CUNEIFORM SIGN SHU,⠩⠥
𒋘,122D8,letter,CUNEIFORM SIGN SHU OVER INVERTED SHU,⠩⠥⠌⠊⠝⠧⠑⠗⠞⠑⠙ ⠩⠥
𒋙,122D9,letter,CUNEIFORM SIGN SHU2,⠩⠥
𒋚,122DA,letter,CUNEIFORM SIGN SHUBUR,⠩⠥⠃⠥⠗
𒋛,122DB,letter,CUNEIFORM SIGN SI,⠎⠊
𒋜,122DC,letter,CUNEIFORM SIGN SI GUNU,⠎⠊ ⠛⠥⠝⠥
𒋝,122DD,letter,CUNEIFORM SIGN SIG,⠎⠊⠛
𒋞,122DE,letter,CUNEIFORM SIGN SIG4,⠎⠊⠛⠲
𒋟,122DF,letter,CUNEIFORM SIGN SIG4 OVER SIG4 SHU2,⠎⠊⠛⠲⠌⠎⠊⠛⠲ ⠩⠥
𒋠,122,letter,CUNEIFORM SIGN SIK2,⠎⠊⠅
𒋡,1220,letter,CUNEIFORM SIGN SILA3,⠎⠊⠇⠁⠒
𒋢,12200,letter,CUNEIFORM SIGN SU,⠎⠥
𒋣,122000,letter,CUNEIFORM SIGN SU OVER SU,⠎⠥⠌⠎⠥
𒋤,1220000,letter,CUNEIFORM SIGN SUD,⠎⠥⠙
𒋥,12200000,letter,CUNEIFORM SIGN SUD2,⠎⠥⠙
𒋦,122000000,letter,CUNEIFORM SIGN SUHUR,⠎⠥⠓⠥⠗
𒋧,1220000000,letter,CUNEIFORM SIGN SUM,⠎⠥⠍
𒋨,12200000000,letter,CUNEIFORM SIGN SUMASH,⠎⠥⠍⠁⠩
𒋩,122000000000,letter,CUNEIFORM SIGN SUR,⠎⠥⠗
𒋪,122EA,letter,CUNEIFORM SIGN SUR9,⠎⠥⠗⠔
𒋫,122EB,letter,CUNEIFORM SIGN TA,⠞⠁
𒋬,122EC,letter,CUNEIFORM SIGN TA ASTERISK,⠞⠁⠡
𒋭,122ED,letter,CUNEIFORM SIGN TA TIMES HI,⠞⠁⠡⠓⠊
𒋮,122EE,letter,CUNEIFORM SIGN TA TIMES MI,⠞⠁⠡⠍⠊
𒋯,122EF,letter,CUNEIFORM SIGN TA GUNU,⠞⠁ ⠛⠥⠝⠥
𒋰,122F0,letter,CUNEIFORM SIGN TAB,⠞⠁⠃
